SAPGUI_7.50_L_EN_03,SAPGUI 7.50 (English) [Build 03] Uninstall,Uninstalls: SAPGUI_7.50_L_EN_03,Yes,0.0,Yes,Yes
SAPGUI_7.50_L_EN_03,SAPGUI 7.50 (English) [Build03],<p>SAPGUI is the GUI client in SAP and allows a user to access SAP functionality in SAP applications such as SAP ERP</p> <p>&nbsp;</p> <p>LS: Global (Limited)</p>,Yes,0.0,Yes,No
SAPGUI_7.50_L_EN_03,SAPGUI 7.50 (English) [Build03] Uninstall,<p>Uninstalls: SAPGUI_7.50_L_EN_03</p>,No,0.0,Yes,No
SAPIEN PowerShell Studio 2017(x64)_5.4.142_V_EN_01,SAPIEN PowerShell Studio 2017(x64) 5.4.142 (English),<p>This application is used to better work on PowerShell scripts and also have the possibilty to have them compiled as .exe files and be able to create GUI's.</p> <p>NOTE:&nbsp; Package has been disabled since v2020 package is available.&nbsp; (ck 23 Jun 2020)</p> <p>LS:&nbsp; Named Use</p>,Yes,399,No,No
SAPIEN PowerShell Studio 2020_5.7.177.0_L_EN_01,SAPIEN PowerShell Studio 2020 5.7.177.0 (English),<p>This application is used to better work on PowerShell scripts and also have the possibilty to have them compiled as .exe files and be able to create GUI's.</p> <p>LS:&nbsp; Named Use</p>,Yes,399,No,Yes
Sartorius Umetrics MODDE_12_L_EN_01,Sartorius Umetrics MODDE 12.0 (English),"<p><span style=""color: #000000; text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: TTNormsPro-Regular; font-size: 18px; font-style: normal; font-weight: 400; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: #ffffff; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"">MODDE&reg;&nbsp;is a state-of-the-art DOE software package that is used by scientists, engineers and statisticians alike to help understand complex processes and products.</span></p> <p>LS:&nbsp; Named Use</p>",Yes,3500,No,Yes
Sartorius Umetrics SIMCA(x64)_17.0_L_EN_01,Sartorius Umetrics SIMCA(x64) 17.0 (English),Installs: Sartorius Umetrics SIMCA(x64)_17.0_L_EN_01,Yes,20225,No,Yes
SAS License_9.4_L_EN_99_04,SAS License 9.4 (English),"<p><span style=""text-align: left; color: #222222; text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Segoe UI; font-size: 11px; font-style: normal; font-weight: 400; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: #ffffff; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"">Statistical Analysis Software used for&nbsp;advanced analytics, multivariate analysis, business intelligence, data management, and predictive analytics.&nbsp;</span></p> <p>Annual license renewal.</p> <p>LS: Global (Limited)</p>",Yes,2500,No,No
SAS Universal Viewer 1.1_L_EN_01,SAS Universal Viewer 1.1 (English),Installs: SAS Universal Viewer 1.1_L_EN_01,Yes,0.0,Yes,No
SAS Universal Viewer 1.5_L_EN_01,SAS Universal Viewer 1.5 (English),"SAS Universal Viewer allows to view, print SAS files without accessing the SAS System Software. No license required. <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SAS Universal Viewer_1.1_L_EN_01,SAS Universal Viewer 1.1 (English),"SAS Universal Viewer allows to view, print SAS files without acessing the SAS System Software. No licence required. <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
SAS USEH Basic Desktop Lic_9.4_L_EN_99_02,SAS 9.4 Basic With EG7 Desktop License US Pharma (English),<p>SAS Package for US East Hanover Pharma SAS users.</p> <p>Pre-requisite:-SAS USEH Basic with EG7.13_9.4_L_EN_01</p> <p>LS: Global (Limited)</p>,Yes,2500,No,No
SAS USEH Basic with EG7.13_9.4_L_EN_01,SAS 9.4 Basic with EG7.13 US Pharma (English),"<p>SAS Package for US East Hanover Pharma SAS users.</p> <p>Pre-requisites-<br /> 1.MS Visual C++ 2013 Redist(x86)_12.0.30501_L_EN_01<br /> 2.MS Visual C++ 2013 Redist(x64)_12.0.30501_L_EN_01<br /> 3.Microsoft .NET Framework_4.6.2_L_EN_01</p> <p>LS: Global (Limited)</p> <p><strong><span style=""text-decoration: underline;"">Please make sure to install the same&nbsp;pre-requsites package before the SAS package installation otherwise software will not get install properly and application might not work as expected.</span></strong></p>",Yes,0.0,Yes,No
SAS_9.4_L_EN_02,SAS 9.4 (English) [Build 02],"<p>Statistical Analysis Software software for multivariate &amp; predictive analytics, business intelligence and data management.</p> <p>Pre-requisites:-</p> <p>1.Microsoft .NET Framework_4.6_L_EN_01<br /> 2.MS Visual C++ 2013 Redist(x86)_12.0.30501_L_EN_01<br /> 3.MS Visual C++ 2013 Redist(x64)_12.0.30501_L_EN_01</p> <p>LS: Global (Limited) </p>",Yes,2500,No,No
Sati LAN_1.0_T_PT_02,Sati LAN 1.0 (Portuguese) [Build 02],"<p>Package necessary to register DLLs related to reports of application SATI PH in client stations. Package is necessary because the registry is done only by administrator user.</p> <p>  IMPORTANT: This package doesn't substitude the SATI Package instalation, it's just a new package to be applied when SATI users loses connection with SATI DLLs!</p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SATO Label Gallery_3.4.5_V_EN_02,SATO Label Gallery 3.4.5 (English) [Build 02],<p>Label printing software which works with WaveTecs approved SATO label printer to design label templates and print labels used on the WaveTec products.</p> <p>&nbsp;</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Saturn PCB Toolkit_7.02_V_EN_01,Saturn PCB Toolkit 7.02 (English),"	The Saturn PCB Toolkit is the best resource for PCB related calculations you can find.  It incorporates many features that PCB designers and engineers are in regular need of like current capacity of a PCB trace, via current, differential pairs and much more. Please download our PCB Toolkit today for free and enjoy!	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Scala Designer_11.05_L_EN_01,Scala Designer 11.05 (English),"<p>Scala Designer utilizes a fully flexible design and supports a large variety of image, video and audio file formats without file conversion or re-rendering on the server side. The software also provides the ability to schedule individual media items or playlists (groups of media items) independently and up to a year in advance, based on date, day of week, time, location, metadata, external triggers and more, using an intuitive user interface and graphical view. Scala Designer gives users the ability to create their own content and templates, keeping their look clean and consistent across all brand messaging, while letting users easily add new content. Scala Designer also comes with a plethora of clip art, stock images, templates, backgrounds, stock video and transitions to bring any content to life. 	</p> <p>LS:&nbsp;&nbsp;Server based</p>",Yes,0.0,Yes,Yes
Scala Player_11.05.02_L_EN_01,Scala Player 11.05.02 (English),<p>Scala Enterprise allows the aggregation of different media formats.&nbsp; &nbsp;Scala Player is the client software that works with the Scala Content Manager to display content created for Scala.	</p> <p>LS:&nbsp; Server based</p>,Yes,0.0,Yes,Yes
Scanmanager Remote_1.0.4_M_EN_01,e9 OpenText Scan Manager ASIA PACIFIC 1.0.4 (English) (Manual),"	Global 360 Information Outsourcing Services (IOS) provides high-volume, highly confidential and secure conversion services to companies with complex paper/film/fiche to digital migration requirements. IOS will collect paper documents, legacy files, or e-documents, convert them into accurate, retrievable information and either host them or deliver them into your BPM solution, business applications, and databases.  This is the Europe version of Scan Manager. There are separate versions for America and Asia Pacific.  Pre-requisite: Microsoft SQL 2005 SP4 Client Comp_9.00.5_L_EN_01	<br /> LS:  Client (Server based)",Yes,0.0,Yes,Yes
SCCMClient_1902_L_EN_01,SCCM Client 1902 (English),<p>Installs: SCCMClient_1902_L_EN_01</p> <p>LS: Global (Limited)</p>,Yes,0.0,Yes,No
SCCMClient_1906_L_EN_01,SCCM Client 1906 (English),<p>Microsoft System Center Configuration Manager&nbsp;Client</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,Yes
SCCMConsole_1902_L_EN_01,SCCM Console 1902 (English),<p>Installs: SCCMConsole_1902_L_99_EN_01</p> <p>Console used to manage the SCCM application.</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
SCCMConsole_1906_L_EN_01,SCCM Console 1906 (English),<p>Console used to manage the SCCM application.</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
SCCMConsole_1910_L_EN_01,SCCM Console 1910 (English),<p>Console used to manage the SCCM application.<br /> <br /> LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,Yes
SciArt ParetoWorks(x64)_2016.07_L_EN_01,SciArt ParetoWorks(x64) 2016.07 (English),"<p>Topology Optimization PlugIn for SolidWorks. Optimizes 3D Models to generate lightweight, stiff and stable parts. Formerly done by vendors which was a slow and expensive procedure.</p> <p>LS: Subscription</p>",Yes,3259,No,No
SciArt ParetoWorks(x64)_2020_L_EN_01,SciArt ParetoWorks(x64) 2020 (English),"<p>Topology Optimization PlugIn for SolidWorks. Optimizes 3D Models to generate lightweight, stiff and stable parts. Formerly done by vendors which was a slow and expensive procedure.</p> <p>LS: Subscription</p>",Yes,3259,No,Yes
SciArt ParetoWorks(x64)_2021_L_EN_01,SciArt ParetoWorks(x64) 2021 (English),,Yes,4199,No,Yes
Scientific ATLAS ti 22(x64)_22.0.10_L_EN_01,Scientific ATLAS ti 22(x64) 22.0.10 (English),Installs:&nbsp;Scientific ATLAS ti 22(x64)_22.0.10_L_EN_01,Yes,670,No,No
Scientific ATLAS ti 22(x64)_22.2.4_L_EN_01,Scientific ATLAS ti 22(x64) 22.2.4 (English),Installs: Scientific ATLAS ti 22(x64)_22.2.4_L_EN_01,Yes,670,No,Yes
SciTools Understand(x64)_5.0.959_V_EN_01,SciTools Understand(x64) 5.0.959 (English),"<p>Understand is an IDE built from the ground up to help you fully comprehend your source code. Analyze it, measure it, visualize it, maintain it.</p> <p>LS:&nbsp; Subscription</p>",Yes,995,No,Yes
SciTools Understand_4.0_V_EN_01,SciTools Understand 4.0 (English),"<p>Understand is an IDE built from the ground up to help you fully comprehend your source code. Analyze it, measure it, visualize it, maintain it.</p> <p>LS:&nbsp; Subscription</p>",Yes,995,No,Yes
Scooter Beyond Compare Pro_4.2.4_L_EN_01,Scooter Beyond Compare Pro 4.2.4 (English),<p>Investigation Tool. &nbsp;Beyond Compare 3 is the ideal tool for comparing files and folders on your Windows or Linux system. Visualize changes in your code and carefully reconcile them.  Beyond Compare 3 means 3-way merge. Merge your changes with someone else's using a common ancestor as a basis. Interfaces with popular version control systems.</p> <p>LS:&nbsp; Global (Limited)</p>,Yes,60,No,Yes
Scorpion Acculogic Integrator_6.4_L_EN_01,Scorpion Acculogic Integrator 6.4 (English),<p>This software is used to develop test program to test printed Circuit boards.</p> <p>LS: Seat based</p>,Yes,19000,No,Yes
SCOTT Tool VBA Fix_1.0_L_EN_01,SCOTT Tool VBA Fix 1.0 (English),"	the requested name was - ""SCOTT Tool - VBA Fix"". This has been changed to SCOTT. please make sure package name contains the full name in it.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SDL Trados_2017_V_EN_02,SDL Trados 2017 (English) [Build 02],<p>Computer Assisted Translation Software	</p> <p>&nbsp;</p> <p>Removing this from view - The package points to a Novartis server so it will not work (Marca 6-25-2021)</p> <p>LS:&nbsp;&nbsp;Server based</p>,Yes,0.0,Yes,No
Seagull BarTender R6 Enterprise_11.0_T_EN_01,Seagull BarTender R6 Enterprise 11.0 for BEPU (English),"<p>Label Printing Software.&nbsp; Enterprise Automation Edition (BarTender 2016).</p> <p>Seagull BarTender R6 Enterprise_11.0_T_EN_01 package is for users in Belgium, Puurs (BEPU).</p> <p>LS:&nbsp; Concurrent</p> <p>&nbsp;</p>",Yes,495,No,Yes
Seagull BarTender R7 Enterprise_11.0_T_EN_02,Seagull BarTender R7 Enterprise 11.0 (English) [Build02],"<p>&nbsp;</p> <p>Package Disabled in AAP 14-JUN-2019 because it utilizes the Novartis License Server in Basel, CH.</p>",Yes,495,No,No
Seagull BarTender R8(x64)_11.0.3_L_EN_01,Seagull BarTender R8(x64) 11.0.3 (English),"<p>Installs Seagull BarTender R8(x64)_11.0.3_L_EN_01</p> <p>Package hidden again 4-16-2021. Requires a key yet there is no owner/approvals. For Alcon US, use Alcon Seagull Bartender 2019R7(x54) 11.1 (marca)</p> <p>Package hidden while we determine lic info (ck 21 Jan 2020)</p>",No,0.0,Yes,No
Seagull BarTender SR1_10.1_L_EN_01,Seagull BarTender SR1 10.1 (English),<p>Label Printing Software</p> <p>LS:&nbsp; Seat based</p>,Yes,495,No,Yes
Seagull BarTender SR3_9.4_L_EN_01,Seagull BarTender SR3 9.4 (English),<p>Label Printing Software.</p> <p>Seagull BarTender SR3_9.4_L_EN_01 is compatible with Windows 7 but is not compatible with Windows 10.</p> <p>LS: Seat based</p> <p>&nbsp;</p>,Yes,495,No,Yes
Seagull BarTender SR4_10.1_L_EN_01,Seagull BarTender Label Printer SR4 10.1 (English),"<p>Label Printing Software.&nbsp; </p> <p>This package, Version 10.1 SR4, is configured to a&nbsp;Seagull License Server that is&nbsp;located in CXBS and is owned and managed by Novartis.</p> <p>Jun 12 2016 - disabled package per Terry Hawthorne (kerseca2)</p> <p>LS: Concurrent</p>",No,0.0,Yes,No
Seagull Bartender USIRV_10.0.2_L_EN_01,Seagull Bartender USIRV 10.0.2 (English),"<p>Label Printing Software.&nbsp; Automation Edition.</p> <p>This package for US Irvine, CA users.</p> <p>LS: Seat based</p>",Yes,495,No,Yes
Secrypt DigiSeal Office Pro 100_3.9.0.1_L_DE_01,Secrypt DigiSeal Office Pro 100 3.9.0.1 (German),"<p>Perform digital signatures for customer files (example: invoices): Signing individual documents   Any documents to be signed that have their own specific, individual content, such as a contract, are viewed individually in the digiSeal� office signature software and are displayed in a Secure Viewer. Here the signatory can verify the correctness of the content and electronically sign the documents individually by entering a PIN (qualified signature with signature chip card) or a password (advanced signature with software certificate), i.e. the PIN or the password must be entered for each document.</p> <p>LS:&nbsp; Seat based</p>",Yes,67.2,No,Yes
Secure Eraser_4.2_L_EN_01,Secure Eraser 4.2 (English),<p>Applying five well-known and acknowledged deletion standards Secure Eraser deletes your sensitive data irretrievably - and offers several system cleaning options either.</p> <p>LS:&nbsp; Seat based</p>,Yes,40,No,Yes
Seiko Epson Scan 2 Software_6.5.29.0_L_EN_01,Seiko Epson Scan 2 Software 6.5.29.0 (English),Allows user to initiate scan from PC and convert scanned files/images to digital files.,Yes,0.0,Yes,Yes
Seiko Epson Scan_2.0_L_EN_01,Seiko Epson Scan 2 Software 6.4.84.0 (English),<p>Installs: Seiko Epson Scan_2.0_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,No
Seiko Epson Scanner V39_3.9.4.9_L_EN_01,Seiko Epson Scanner V39 3.9.4.9 (English),<p>Epson Scanner Driver<br /> These scanner drivers are required for MES system to successfully connect and print label.</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Sennheiser Headsetup Pro_3.3_L_EN_01,Sennheiser Headsetup Pro 3.3 (English),<p>Sennheiser HeadSetup&trade; Pro is a client application running in the background on the headset users&rsquo; PC. The solution ensures that Sennheiser headsets and speakerphones work seamlessly with various leading softphones and give you access to latest firmware updates and personalized settings</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,Yes
Sensitech ColdStream_1.8_L_EN_01,Sensitech ColdStream 1.8 (English),"<p>ColdStream Cold Chain Manager (CCM) is Sensitech?s Internet-enabled software application designed and built to comply with 21 CFR Part 11 guidance and to meet current Good Manufacturing Practices (cGMP) guidelines for electronic recording keeping. CCM implements a secure and comprehensive data management system for viewing, storing, retrieving and analyzing detailed shipment (logistic) information and critical time-and- temperature data of temperature-sensitive shipments. The CCM application also provides users with secure remote access to detailed shipment information, temperature history, trend analysis reporting, and audit trails that are readily available for internal and external audit inspections.	</p> <p>LS:&nbsp;Server based</p>",Yes,0.0,Yes,Yes
Sensitech TempTale Manager Desktop_7.4_V_EN_01,Sensitech TempTale Manager Desktop 7.4 (English),"	TTMD is an application for configuring, downloading, displaying, analyzing and printing time and temperature data in Graph, Tabular and Summary formats. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Sensitech TempTale Manager Desktop_8.3_L_EN_01,Sensitech TempTale Manager Desktop 8.3 (English),"<p>TTMD is an application for configuring, downloading, displaying, analyzing and printing time and temperature data in Graph, Tabular and Summary formats.</p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SER DOXIS4 Wincube_6.03_L_EN_01,SER DOXIS4 Wincube 6.03 (English),"<p>Client software for archiving, retrieval and managing (confidential) contracts</p> <p>&nbsp;</p> <p>LS: Server based</p>",Yes,0.0,Yes,No
Serena PVCS Ver Mngr AdmClient_8.4.4_V_EN_02,Serena PVCS Ver Mngr AdmClient 8.4.4 (English) [Build 02],<p>The PVCS Version Manager admin client is a source control repository for use by Alcon hosted from Fort Worth and only to be used by PVCS admins in charge with elevated user and data management for their respective sites project databases.</p> <p>&nbsp;</p> <p>LS: Concurrent</p> <p>&nbsp;</p> <p>&nbsp;</p>,Yes,0.0,Yes,Yes
Serena PVCS Version Manager ITC_8.5_L_EN_01,Serena PVCS Version Manager ITC 8.5 (English),<p>Source code control used by Surgical Instruments R&amp;D. Need a 64-bit installation package. Use the same installation process and files from the 32-bit installation package.   Serena PVCS Version Manager (PVCS VM) is a source code version control system.</p> <p>LS: Concurrent</p> <p>&nbsp;</p>,Yes,0.0,Yes,Yes
Serena PVCS Version Manager ITC_8.5_L_EN_02,Serena PVCS Version Manager ITC 8.5 (English) [Build 02],<p>Source code control used by Surgical Instruments R&amp;D. Need a 64-bit installation package. Use the same installation process and files from the 32-bit installation package.   Serena PVCS Version Manager (PVCS VM) is a source code version control system.</p> <p>LS:&nbsp; Concurrent</p>,Yes,0.0,Yes,No
Serena PVCS Web Client_8.4.4_L_EN_01,Serena PVCS Web Client 8.4.4 (English),"<p>The Serena PVCS Version Manager web client is the web-based client component of Version Manager that allows you to access Version Manager projects via the Internet or intranet. The Version Manager web client works with the Version Manager Server, the web-based server component of Version Manager. With the Version Manager web client, you can use your web browser to view detailed information about projects and archives, and to perform such tasks as checking in and checking out files, managing locks, version labels and promotion groups, and running reports. Because the Version Manager web client allows you to access Version Manager projects from any connected point on the Internet or intranet, it's ideally suited for remote users, mobile users and users in web-intensive environments, such as members of Internet programming and content development teams. In addition, the lightweight web browser interface offers the benefits of a very low cost of maintenance for users and administrators in all environments.</p> <p>&nbsp;</p> <p>LS: Concurrent</p>",Yes,0.0,Yes,Yes
Serena SourceBridge_6.2_L_EN_02,Serena SourceBridge 6.2 (English) [Build 02],"<p>SourceBridge is an extension that allows you to associate source control actions with Serena Business Manager (SBM) items and record version control history in SBM. SourceBridge intercepts check-out,check-in, undo check out, and add file processes to allow you to associate source files with SBM items. The source control processes are captured and recorded in the SBM database as well as in the source control   SourceBridge can be used with integrated development environments that comply with Microsoft Source Code Control Interface (MSSCCI) standards, such as Serena PVCS Version Manager and Microsoft Visual Studio environments.</p> <p>&nbsp;</p> <p>LS: Concurrent</p>",Yes,0.0,Yes,No
ServiceNow MID Server Prerequisites_1.0_T_EN_01,ServiceNow MID Server Prerequisites (English),<p>Installs ServiceNow MID Server Prerequisites_1.0_T_EN_01</p> <p>&nbsp;</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,Yes
SFDC to IRIS Navigation_1.1_V_EN_03,SFDC to IRIS Navigation 1.1 (English) [Build03],"	This application provides Alcon Customer Service agents with the ability to navigate between Salesforce.com (SFDC) and SAP IRIS, when that functionality is activated for their site. The new Registry keys are documented in the request attachments.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SFDC to IRIS Navigation_1.3_L_EN_01,SFDC to IRIS Navigation 1.3 (English),<p>Installs: SFDC to IRIS Navigation_1.3_L_EN_01</p> <p>LS: Inhouse</p>,No,0.0,Yes,No
SFDC to IRIS Navigation_1.3_L_EN_02,SFDC to IRIS Navigation 1.3 (English) [Build02],<p>Installs:&nbsp;SFDC to IRIS Navigation_1.3_L_EN_02</p> <p>LS: In-House</p>,No,0.0,Yes,Yes
Shenzhen Bello(x64)_5.0.330_L_EN_01,Shenzhen Bello(x64) 5.0.330 (English),<p>Installs:&nbsp;Shenzhen Bello(x64)_5.0.330_L_EN_01</p> <p>LS: Subscription</p>,No,0.0,Yes,Yes
ShockWatch TreckView_1.2.3_V_EN_01,ShockWatch TreckView 1.2.3 (English),"	TreckView is used to retrieve data from ShockWatch temperature recorders that are used to record temperature for controlled temperature shipments of clinical trial material.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Siemens eSole_2.1_L_EN_02,Siemens eSole 2.1 (English) Build 2,<p>Genesys Routing</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,No
Siemens FloEFD 2205 for Creo_215.0.5731_L_EN_01,Siemens FloEFD 2205 for Creo 215.0.5731 (English),"<p>FloEFD is a full-featured 3D computational fluid dynamics analysis solution built into major MCAD systems such as Creo, CATIA V5, Siemens NX, Solid Edge and SolidWorks. It tightly integrates with Inventor.</p> <p>LS: Named Use</p>",Yes,0.0,Yes,Yes
Siemens LOGO Soft Comfort_8.0_L_EN_01,Siemens LOGO Soft Comfort 8.0 (English),"	Program Interface for Logo Soft	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Siemens Simcenter3D(x64)_22.06.5001.00004_L_EN_01,Siemens Simcenter3D(x64) 22.06.5001.00004 (English),<p>Installs: Siemens Simcenter3D(x64)_22.06.5001.00004_L_EN_01</p> <p>LS: Concurrent</p>,Yes,0.0,Yes,Yes
Siemens SimcenterSTARCCM2021.3(x64)_16.06_L_EN_01,Siemens SimcenterSTARCCM2021.3(x64) 16.06 (English),<p>Installs: Siemens SimcenterSTARCCM2021.3(x64)_16.06_L_EN_01</p> <p>LS: Concurrent</p>,Yes,0.0,Yes,Yes
Siemens SimcenterSTARCCM2206(x64)_17.04_L_EN_01,Siemens SimcenterSTARCCM2206(x64) 17.04 (English),Installs :: Siemens SimcenterSTARCCM2206(x64)_17.04_L_EN_01,Yes,0.0,Yes,Yes
SigmaPlot_14.0_L_EN_01,SigmaPlot 14.0 (English),"<p>Scientific graphing, Error bars calculation and curves, curve fitting - including determination of IC/ED50s, simple statistical analysis and calculation</p> <p>LS:&nbsp; User</p>",Yes,899,No,Yes
Sigmetrix CETOL 6 Sigma(x64)_11.1.1_L_EN_01,Sigmetrix CETOL 6 Sigma(x64)_11.1.1_L_EN_01 (English),Installs:Sigmetrix CETOL 6 Sigma(x64)_11.1.1_L_EN_01,Yes,22825,No,Yes
Sigmetrix CETOL(x64) for Creo7 and 8_11.1.1_L_EN_01,Sigmetrix CETOL(x64) for Creo7 and 8 11.1.1 (English),"CETOL 6&sigma; is a tolerance analysis software tool fully-integrated with Pro/Engineer and Creo. Through intuitive modeling technologies, advanced visualization techniques and specialized services, we gain insight into the source of error in our products that would not otherwise be seen until production starts or field failures are observed. This enables us to manufacture higher quality, lower cost, and more robust products.&nbsp;",Yes,22825,No,Yes
Sigmetrix GD and T Advisor(x64)_2.3.1_L_EN_01,Sigmetrix GD and T Advisor(x64) 2.3.1 (English),<p>Geometric dimensioning and tolerancing (GD&amp;T) software for defining and communicating engineering tolerances.&nbsp; It uses a symbolic language on engineering drawings and computer-generated three-dimensional solid models that explicitly describes nominal geometry and its allowable variation.</p> <p>LS:&nbsp; Concurrent</p>,Yes,0.0,Yes,Yes
Sigmetrix LLC CETOL 6 Sigma(x64)_10.2.1_L_EN_01,Sigmetrix LLC CETOL 6 Sigma(x64) 10.2.1 (English),"<p>CETOL 6&sigma; is a tolerance analysis software tool fully-integrated with Pro/Engineer and Creo. Through intuitive modeling technologies, advanced visualization techniques and specialized services, we gain insight into the source of error in our products that would not otherwise be seen until production starts or field failures are observed. This enables us to manufacture higher quality, lower cost, and more robust products.</p> <p>Pre-requisite: PTC Creo parametric(x64)_4.0_L_EN_01 </p> LS:&nbsp; Seat based",Yes,23675,No,Yes
Sigmetrix LLC CETOL 6 Sigma(x64)_10.4.1_L_EN_01,Sigmetrix LLC CETOL 6 Sigma(x64) 10.4.1 (English),Installs: Sigmetrix LLC CETOL 6 Sigma(x64)_10.4.1_L_EN_01,Yes,23675,No,Yes
Sigmetrix LLC CETOL 6 Sigma(x64)_9.1.1_L_EN_01,Sigmetrix LLC CETOL 6 Sigma(x64) 9.1.1 (English),"CETOL 6? is a tolerance analysis software tool fully-integrated with Pro/Engineer and Creo. Through intuitive modeling technologies, advanced visualization techniques and specialized services, we gain insight into the source of error in our products that would not otherwise be seen until production starts or field failures are observed. This enables us to manufacture higher quality, lower cost, and more robust products.",Yes,0.0,Yes,No
Sigmetrix PTC CETOL 6 Sigma(x64)_8.4_L_EN_02,Sigmetrix PTC CETOL 6 Sigma(x64) 8.4 (English) [Build 02],"CETOL 6? is a tolerance analysis software tool fully-integrated with Pro/Engineer and Creo. Through intuitive modeling technologies, advanced visualization techniques and specialized services, we gain insight into the source of error in our products that would not otherwise be seen until production starts or field failures are observed. This enables us to manufacture higher quality, lower cost, and more robust products.",Yes,25463,No,No
Sigmetrix PTC CETOL 6 Sigma(x64)_9.1_L_EN_01,Sigmetrix PTC CETOL 6 Sigma(x64) 9.1 (English),"CETOL 6? is a tolerance analysis software tool fully-integrated with Pro/Engineer and Creo. Through intuitive modeling technologies, advanced visualization techniques and specialized services, we gain insight into the source of error in our products that would not otherwise be seen until production starts or field failures are observed. This enables us to manufacture higher quality, lower cost, and more robust products.",Yes,23675,No,No
Simba Athena ODBC driver for AWS_1.0.5_L_EN_01,Simba Athena ODBC driver for AWS 1.0.5 (English),<p>Athena ODBC Driver for Windows 32 and 64 bit -&nbsp;Athena ODBC driver for AWS that will enable tools to connect to AWS via Athena.</p> <p>LS: Freeware</p>,Yes,0.0,Yes,No
Simba Athena ODBC driver for AWS_1.1.16_L_EN_01,AWS Athena Drivers OBDC 1.1.6/JDBC 2.0.28 (English),"<p>Connecting Analytics tools like Tableau, Alteryx, to the ForeSight data lake . The latest version is needed to work with new AWS services that are being released.</p> <p>LS: Freeware</p>",Yes,0.0,Yes,Yes
Simba Athena ODBC Driver(x64)_1.1.12_L_EN_01,Simba Athena ODBC Driver(x64) 1.1.12 (English),<p>Installs: Simba Athena ODBC Driver(x64)_1.1.12_L_EN_01</p> <p>LS: Freeware</p>,No,0.0,Yes,No
Simba Hive ODBC Driver(X64)_2.1.7.1010_D_EN_01,Simba Hive ODBC Driver(X64) 2.1.7.1010 (English),"<p>Alteryx is a Self Service Data Preparation Tool </p> <p><span style=""color: #ff0000;""><strong>NOTE</strong>:&nbsp; Package hidden per Ed Kettler.&nbsp; (ck 13 Apr 2020)</span></p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Simba Salesforce ODBC Drv(x64)_2.2.20.102_L_EN_01,Simba Salesforce ODBC Driver(x64) 2.2.20.102 (English),<p>Installs: Simba Salesforce ODBC Drv(x64)_2.2.20.102_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
SIMUL8 Studio Desktop_23.4455_V_EN_01,SIMUL8 Studio Desktop 23.4455 (English),"	The UK MS team have commissioned a new BPO Service through an external agency called Health IQ to map service pathways in Neuroscience services. This is a discreet events simulation tool for the multiple sclerosis and migraine patient pathway- this is to be used with NHS customers to enable conversations around service and capacity to be optimal and relevant at an account by account level.  This is a BPO service. For the avoidance of doubt Novartis will NOT be purchasing licenses for this software.  It is all run through Health IQ and we effectively have access to the tool as a service the UK business has commissioned.    NBS IT will not have an role in S&O - It there are any issues with the software then the business will engage with the service provider directly.    	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
SIOS Interferometer InfasNTC_6.3.1.117_L_EN_01,SIOS Interferometer InfasNTC 6.3.1.117 (English),Installs: SIOS Interferometer InfasNTC_6.3.1.117_L_EN_01,Yes,0,No,Yes
